2767	XAREL·LO VALLSE	17723.2618408203	Base	1990	2	8	83841
1675	VINYA GRAN	9769.29418945313	Tipo A	2001	1	68	86301
2660	DEGUERS	3041.98083496094	Base	1951	2	5	83704
2731	CAL GRASES	16790.1981201172	Base	1999	2	68	83307
2716	VENTOSA	8574.88452148438	Base	1994	9	82	89304
1785	CAN ESTEVE JOVE	28193.5162353516	Tipo A	1995	2	19	88093
1789	CAN CANYES DIPOSIT	8128.97290039063	Tipo A	2001	2	19	80733
745	VINYA DEL BOSC - PAR	13871.9737548828	Tipo A	1952	9	35	83244
2696	ELS CONILLS	6500.62548828125	Tipo A	1984	2	17	83307
490	XALET - MACABEU	2089.14489746094	Tipo A	1974	1	68	88302
2729	MONTARGULL	6944.3251953125	Base	1965	2	17	80132
2756	ULL CAN POCH	11525.1088867188	Base	1991	10	8	83841
2757	M.B. VINYA 4	13671.5814208984	Base	1983	10	8	83841
2762	ULL SESTRET	8379.92993164063	Base	1981	10	8	83841
1733	AVI	12845.9326171875	Tipo A	1999	4	68	80213
1770	JOANETA DALT	7828.43017578125	Tipo A	1980	2	68	83182
2829	QUITERI	14648.6436767578	Base	2000	1	58	84023
52	LES CABALLERIES - XA	5817.04064941406	Tipo A	2002	2	25	80633
1736	ARANYA	4552.33483886719	Tipo A	1984	2	68	80213
1790	CAN CANYES MONTSE	15979.5789794922	Tipo A	2002	2	19	80733
97	VINYA DEL CACHONES -	6830.23962402344	Tipo A	1967	2	5	81031
2226	LA CASA	3945.11791992188	Tipo A	1984	2	25	83089
1729	CASIMIRO	6501.85437011719	Tipo A	1995	2	35	83244
1731	JOVE SEGOLS	4879.15148925781	Tipo A	1986	2	68	80213
1776	MODESTO	15199.7965087891	Tipo A	1985	2	19	88943
1778	DIPOSIT	10986.8172607422	Tipo A	1989	2	19	88943
1204	VINYA DE BAIX (MONTS	5552.76733398438	Base	1989	9	49	80631
244	SARLO - PARELLADA	6998.75622558594	Base	2004	9	49	81204
1792	CAN CANYES CASA	7455.06750488281	Tipo A	1991	1	19	80733
1806	MASIA	22129.0306396484	Tipo A	1976	1	19	80733
1813	BARRACA	9929.70556640625	Tipo A	1999	4	19	80733
1507	FREIXA	4893.48596191406	Tipo A	1999	1	29	87739
1880	PLANA	14730.0328369141	Tipo A	1988	9	35	85903
499	CLOT DE LA PLANA - X	9726.41186523438	Tipo A	1993	2	17	80132
1884	CASANOVAS	3080.53747558594	Tipo A	1980	2	35	85903
1886	TORRENS	8321.5419921875	Tipo A	1963	1	23	83309
1890	CACUERO	3721.75549316406	Tipo A	1974	9	23	83309
1903	LA ROQUETA-Mª ANTONI	19206.2305908203	Tipo A	2001	2	27	83301
1930	DAVANT CASA	6162.7421875	Tipo A	2001	9	49	83622
1934	XAR - LA ROVIRA	5290.33850097656	Tipo A	1965	2	23	81142
250	CLOT ROURE	3085.56994628906	Base	1991	1	5	83068
1960	MAC-Agusti Tio Pamie	4747.82458496094	Tipo A	1960	1	2	87907
2582	SOTA OLIVERAS	6483.44348144531	Base	2001	4	58	83301
1966	CAN VALLES - MACABEU	10840.1583251953	Tipo A	2003	1	29	81911
1984	LA FANGA	30543.3648681641	Tipo A	2001	2	5	81213
2833	POL.1 PAR.129 ULL DE	14553.9449462891	Base	1991	10	58	84023
796	CAL BOU XAREL·LO JOV	2383.421875	Tipo A	1984	2	35	85007
743	BRASILA - MACABEU	16832.3814697266	Tipo A	1997	1	35	83244
2451	MARCELINA 2	14649.2990722656	Tipo A	2006	1	58	80623
2235	PACS JOVE	11241.8775634766	Tipo A	2002	1	76	87963
2239	BALDIRI	20423.7152099609	Tipo A	2003	2	68	81102
2311	"EL COSTER CUA	8742.74194335938	Tipo A	1998	2	5	83068
2321	CAN ESTEVE DE LA RIE	14855.8514404297	Tipo A	2002	2	19	81331
320	FONDO	6231.64001464844	Base	1949	1	60	80032
2373	TURO	10366.2119140625	Tipo A	1985	9	9	80377
2421	SANTA MARIA	6690.33764648438	Tipo A	1970	2	41	82016
632	PLANA vella	13138.05859375	Tipo A	1969	9	35	80302
519	MAS MOIÓ - PARELLADA	7538.30310058594	Base	1988	1	5	84036
593	POL.2 PAR.11 - PAREL	30445.7957763672	Base	1979	9	29	81006
1557	SENDRA	27228.1352539063	Tipo A	1969	1	35	83062
2089	FLARA	7764.43615722656	Tipo A	1980	2	25	89101
51	TIRES CURTES- MACABE	5937.33459472656	Tipo A	1989	1	25	80633
676	TORRELLES 10-22 - PA	7084.8720703125	Base	1996	9	49	80313
2737	PELEGRINA VAS	2770.00061035156	Tipo A	1972	1	41	83210
61	CAL PO - MACABEU	6558.18603515625	Tipo A	1974	1	49	84103
2717	BUTRAGUEÑO	4552.15356445313	Tipo A	1973	1	29	88113
233	CAN SEGOL - MACABEU	20330.18359375	Tipo A	1991	1	29	81204
1383	L'EMPARRADA	14032.8983154297	Tipo A	1984	1	76	86077
2741	PLANETA "C"	88383.4694824219	Tipo A	2000	4	34	89049
1580	SOTA LA CASA	7801.56628417969	Tipo A	2007	4	58	89523
677	VENTURA - XAREL.LO	3789.00939941406	Tipo A	1989	2	41	80313
1562	MASOVER	13521.2789306641	Tipo A	1990	4	58	89523
114	ROMAGUERA VELLA	5914.20922851563	Tipo A	1974	9	60	81327
64	SENINES - XAREL.LO	16537.68359375	Tipo A	1989	2	65	84383
329	LA CREU - XAREL.LO	4319.45971679688	Base	1954	2	23	83921
238	CA LA TIA - XAREL.LO	6344.7978515625	Tipo A	1960	2	29	81204
116	ROMAGUERA	7251.65124511719	Tipo A	1990	9	60	81327
132	VIVER	9216.517578125	Tipo A	1978	1	29	82326
394	SIBINO	10701.7156982422	Tipo A	1959	2	63	82011
332	SINIA DEL NAN	11082.5772705078	Tipo A	1985	1	41	80039
368	LA PLANA -XAREL.LO	4897.87841796875	Tipo A	1964	2	32	80513
133	XARMADA	4619.19323730469	Tipo A	1996	9	29	82326
141	FEIXES	7860.65942382813	Tipo A	1984	1	29	82326
159	FARRAN -	3780.14208984375	Tipo A	1958	1	5	89101
279	PACS VELLA	4040.23950195313	Tipo A	1985	1	76	87963
1878	FARRE	11037.9788818359	Tipo A	1995	2	23	85903
640	SANT CUGAT(SEGOLS)	21604.6337890625	Tipo A	1999	2	68	81023
498	MIAU - XAREL.LO	7220.47314453125	Base	1982	2	17	80132
324	LA SERRETA  - XAREL.	35426.6782226563	Tipo A	2000	2	17	80236
327	CAL HILL - XAREL.LO	16758.2911376953	Tipo A	1990	2	68	80236
370	L'ALSINA - MACABEU	7188.92199707031	Tipo A	1999	1	30	80193
755	ALS BANCALS	9946.91772460938	Tipo A	1969	2	58	84013
666	TRANSFORMADA - MACBE	4587.54638671875	Tipo A	1974	1	29	80313
2	MAC-FONOLLOSA ALTIMI	8861.95617675781	Base	1970	1	8	87907
1906	EL COSTÉR	6482.25390625	Tipo A	1990	2	17	83301
412	VITXOLI - XAREL.LO	10677.3862304688	Tipo A	1960	2	17	82311
601	POL.1 PAR.24 - PAREL	10798.5499267578	Base	2003	9	29	81006
1417	MAC-CAL MOLINS	6347.76501464844	Tipo A	1991	1	82	83002
128	ER POL.8 PAR.11 - MA	1332.13134765625	Base	2002	1	65	83308
2880	AGRIC. POL.4 PAR.2 -	9511.41796875	Base	2000	1	19	83430
236	CAN SENDO - PARELLAD	6029.36791992188	Base	1974	9	29	81204
2234	CAN LLEO	7362.36706542969	Tipo A	1998	1	29	87963
3361	cabernet	33511.8879394531	Base	1988	11	65	84383
60	EL DARRERA - MACABEU	8090.73840332031	Base	1974	1	49	84103
2225	LA SALA SINIA	7001.23413085938	Tipo A	1990	2	25	83089
177	R P POL.30 PAR. 2 -	5870.30578613281	Base	1975	2	9	80324
182	R P POL.23 PAR.18 -	7196.90112304688	Base	1974	1	82	80324
190	R P POL.15 PAR.5 - P	11534.4047851563	Base	1971	9	29	80324
323	CAN MERLINES - XAREL	5675.18408203125	Base	1995	2	17	80236
1957	PARELLADA M.B.	7548.93530273438	Tipo A	1985	9	8	83841
215	CAL XATO	14700.8951416016	Base	1974	9	29	87238
349	XAR-CAPELLADES MITJA	3859.43432617188	Base	1964	2	2	87907
317	CAL CABRETA	7870.10168457031	Base	1949	1	60	80032
389	S M POL.6 PAR.11 - X	3628.59045410156	Base	1959	2	17	82011
321	EL PUIG - XAREL.LO	20610.0296630859	Base	1995	2	17	80236
326	LA MASIA - XAREL.LO	9676.02709960938	Base	1984	2	68	80236
330	CAN BOU - XAREL.LO	7709.2294921875	Base	1954	2	35	83921
341	REMEI	3478.16149902344	Base	1972	1	30	83068
662	PORROIG - XAREL.LO	4324.25402832031	Base	1981	2	41	83559
486	SUM-FONOLLOSA ALTIMÍ	4035.3515625	Base	1970	7	2	87907
479	POL.13 PAR.115 - PAR	8263.27209472656	Base	1998	9	58	85341
485	POL.14 PAR.76 - MACA	6881.02575683594	Base	1975	1	58	85341
594	POL.2 PAR.6 - PARELL	10034.0344238281	Base	1970	9	29	81006
608	POL.13 PAR.29 - XARE	6817.87756347656	Base	2001	2	25	81006
664	LA PLANA - XAREL.LO	5972.99926757813	Base	1987	2	29	80313
148	MATEU	3354.02783203125	Base	1977	1	9	81132
665	LA CARRETERA - MACAB	3674.95251464844	Base	1992	1	29	80313
671	LA MATILDE - XAREL.L	2858.54479980469	Base	1969	2	29	80313
614	POL.14 PAR.32 - MACA	18098.0407714844	Base	1969	1	25	81006
616	POL.29 PAR.10 - PARE	3732.73034667969	Base	1983	9	41	81006
623	POL.8 PAR.21 - MACAB	7219.78918457031	Base	1972	1	30	80302
1964	M.B.VINYA 3	18014.0349121094	Base	1980	10	8	83841
635	POL.23 PAR.3 - MACAB	7758.7109375	Base	1959	1	35	80302
648	MACABEU CAL SALET	8798.52258300781	Base	1984	1	29	80882
1479	BARRACA	4557.42858886719	Base	1963	9	29	84353
1547	LA CUCA SOLA	4689.90856933594	Base	1984	2	25	82309
2084	SOLEIA	61115.5505371094	Tipo A	1990	2	65	84383
733	LA SERRA- MACABEU	8921.06762695313	Base	2002	1	58	80309
2236	DARRERA LA CASA	3567.61462402344	Tipo A	1988	2	30	81031
986	SELMA	6013.66735839844	Base	1990	9	60	83238
918	POL. 35 PARC. 15	5695.56213378906	Base	1988	2	9	80093
927	POL. 48 PARC. 19	3081.77490234375	Base	1994	2	9	80093
957	LA CASETA (MAC)	3079.45642089844	Base	1959	1	41	89326
976	ST.CLIMENT P.25 P 32	4687.31567382813	Base	1960	1	5	81102
2712	PLANA	11436.2211914063	Tipo A	2002	1	82	89304
1973	CAMP LLARG	5273.34497070313	Base	1997	2	27	81132
1203	CAL SADURNI	7726.88330078125	Base	2000	9	49	80631
732	DIPÒSIT - CHARDONNAY	9330.27404785156	Tipo A	1996	4	34	80303
1737	CARRETERA	3615.92749023438	Base	1954	1	68	80213
1447	BOSC	1809.48791503906	Base	1974	9	49	80532
1446	GUIATANA	14996.0710449219	Tipo A	2002	9	5	80532
1451	CAL PIU	5199.8740234375	Base	1974	9	49	80532
2828	CAN TORRES	10882.9716796875	Base	2001	2	58	84023
1976	FONDO RICARDO	6293.53601074219	Base	1993	2	27	81132
1739	ERA FASSINA	5915.98376464844	Base	1967	2	68	80213
2314	CAN TORRES MERLOT	84065.8552246094	Base	1992	3	58	80311
2427	EL GATELLÓ	36943.7355957031	Base	1998	9	60	81353
1887	TENDES	15130.1596679688	Tipo A	1996	1	23	83309
2685	HORT	5452.05712890625	Base	1984	9	29	80324
2835	JOVES XAREL·LO MAS V	11933.0366210938	Base	2004	2	58	84023
2837	CLOT PERERES	9094.73962402344	Base	1974	1	58	84023
2890	J E POL.14 PAR.15 -	11658.1348876953	Base	1969	2	8	80343
2699	BALBINU PETIT	2667.67297363281	Base	1984	9	60	81431
1673	XAR-PALARI	8241.90161132813	Tipo A	1981	1	68	86301
2759	LES MINES	34434.1840820313	Base	1984	2	8	83841
2760	CABERNET CAN POCH	11290.9683837891	Base	1999	11	8	83841
2763	ULL VALLSE	22579.4125976563	Base	1994	10	8	83841
3333	HORTS SANTES CREUS	5862.0537109375	Base	1959	1	60	81331
447	LA COSTA	3068.7861328125	Tipo A	1989	9	55	80361
459	CAL COTOLIU - MACABE	10985.4234619141	Tipo A	1980	1	25	83089
744	VINYA GRAN - XAREL.L	33049.4738769531	Tipo A	1957	2	35	83244
753	LA PEGA	9674.45642089844	Tipo A	1987	1	58	84013
750	CAL MITJANS	11936.4219970703	Tipo A	1996	2	82	81403
1105	VINYA GRAN	10699.7409667969	Tipo A	1999	1	5	84036
3259	GIRALT-CLOTA	19354.6689453125	Tipo A	1975	2	35	83313
754	VINYA MIQUEL	3694.67834472656	Tipo A	1990	1	58	84013
795	CAL BOU XAREL·LO VEL	3681.16015625	Tipo A	1959	2	35	85007
818	VINYA DEL JAN (XAR)	9775.77185058594	Tipo A	1967	2	23	87013
834	POL. 29 PARC. 43 (PA	10926.7546386719	Tipo A	2002	9	60	82081
851	LA CASOTA (MAC)	19132.2548828125	Tipo A	1977	1	29	83396
852	CAL FRARE  (MAC)	9104.94519042969	Tipo A	1973	1	41	83396
894	MIANGE (XAR)	6750.52038574219	Tipo A	1982	2	29	80426
1437	SANT PERE	12888.9500732422	Tipo A	1970	1	34	82341
895	MIANGE (PAR)	7646.2802734375	Tipo A	1972	9	29	80426
898	LA GRAVA (XAR)	6581.53515625	Tipo A	1954	2	29	80426
947	ROVELLATS (MAC)	7812.97045898438	Tipo A	1976	1	29	89326
1967	CAN VALLES - PARELLA	12128.9047851563	Tipo A	1973	9	29	81911
452	CAL MITJANS	11741.2247314453	Tipo A	1998	9	5	80631
1292	L'ARGILA	11232.7088623047	Tipo A	1969	9	29	80023
1472	CARALTO	13377.7667236328	Tipo A	1969	9	29	84353
1038	FONDO PESEBRE	2726.34497070313	Tipo A	1981	9	17	85137
1670	PALARI	8991.31323242188	Tipo A	1996	1	68	86301
2418	HOSTAL NOU	11906.9262695313	Tipo A	1968	2	41	82016
1546	ELS PEDRETS PROPI	11176.6591796875	Tipo A	1997	2	25	82309
1380	VINYA GRAN	23611.2474365234	Tipo A	1959	2	25	86303
462	LA SORT - MACABEU	10894.1159667969	Tipo A	2003	1	41	80311
1304	LA SINIA	7144.33129882813	Tipo A	1990	2	82	89304
1728	CASIMIRO	9102.7216796875	Tipo A	1974	9	35	83244
1385	LLARGA	9639.99914550781	Tipo A	1984	1	76	86077
1386	BORDELLET	7450.08996582031	Tipo A	1994	1	76	86077
1748	NEN GRAN	7864.71032714844	Tipo A	1993	2	68	80213
1442	TORRE	10087.255859375	Tipo A	1986	2	34	82341
1443	SALIGRA -CASA-	14501.5242919922	Tipo A	1995	2	34	82341
1449	PITU	13290.4349365234	Tipo A	1996	9	49	80532
1549	RABASSA JUSTINO	12566.1907958984	Tipo A	1969	1	35	83062
1584	LA SERRA	7938.27075195313	Tipo A	1957	9	23	89523
1550	MARISTANY	12522.3385009766	Tipo A	1990	9	35	83062
1552	MINGUETA	16471.2266845703	Tipo A	1974	9	35	83062
1554	EL PENDENT	10724.4265136719	Tipo A	1974	9	35	83062
1556	PERE PAUE	2854.44067382813	Tipo A	1974	1	35	83062
2641	DE LA NITA	15688.4449462891	Tipo A	1984	1	8	88030
1572	AMAT	3240.1640625	Tipo A	1946	2	23	89523
1574	CASES-1	23748.7827148438	Tipo A	1989	2	23	89523
1765	REVEXIC	5455.18176269531	Tipo A	1995	2	68	83182
1577	CASES-4	15879.6330566406	Tipo A	1989	2	23	89523
1664	JANET	7533.912109375	Tipo A	1989	1	68	86301
2116	ISIDORO	4616.30358886719	Tipo A	1964	2	41	85321
1803	MODESTO	8895.75866699219	Tipo A	1985	1	19	80733
151	FF POL.5 PAR.26 - PA	10261.7241210938	Base	1984	9	9	81030
2927	LA PLANA	10636.8874511719	Base	1983	4	60	84353
1777	PERE FIGUERES	16535.7543945313	Tipo A	1989	2	19	88943
1779	NURIA	22361.5427246094	Tipo A	1984	2	19	88943
1780	MARTINETA	7908.11193847656	Tipo A	2000	4	19	80243
1781	MODESTO1508T	7709.66564941406	Tipo A	2000	2	19	80243
1888	PAR- JOAN	7714.80358886719	Tipo A	1980	9	23	83309
1793	CAN CANYES SERRAL	19141.6856689453	Tipo A	1991	2	19	80733
1809	MARIANA	7975.06396484375	Tipo A	1997	4	19	80733
1794	LA SERRA	13763.7788085938	Tipo A	2002	2	19	80733
1795	CASA	10414.412109375	Tipo A	1995	4	19	80733
1796	MODESTO BAIXADA	10534.7738037109	Tipo A	2000	2	19	80733
1933	PAR - LA ROVIRA	3430.75866699219	Tipo A	1974	9	23	81142
1797	LA TORRE	4685.21606445313	Tipo A	2000	2	19	80733
231	C O POL.19 PAR.7 - M	5088.38610839844	Tipo A	1970	1	29	80747
1808	LLAMAS	17597.896484375	Tipo A	2002	2	19	80733
1810	AMADEU-JOAN	21774.7989501953	Tipo A	1989	2	19	80733
1882	FIGUERA	2520.13452148438	Tipo A	1974	9	35	85903
2569	CAMFRESA	19073.6767578125	Tipo A	1989	4	9	83003
1870	VERMELL	16467.5876464844	Tipo A	1996	1	23	85903
1874	FONTA POU	6854.25793457031	Tipo A	1996	2	23	85903
1889	MAC - JOAN	9922.09448242188	Tipo A	1974	1	23	83309
2113	XICC TITUS	4287.31396484375	Tipo A	1996	2	29	85321
1972	FONDO MASOVER	19267.7854003906	Tipo A	1991	2	27	81132
1513	ROSES	3749.86083984375	Tipo A	1995	1	29	87739
1974	PARTIÓ CASETA	8766.34741210938	Tipo A	1994	2	27	81132
825	ROMEU (MAC)	9214.83166503906	Tipo A	1989	1	17	80296
2017	ROVIRA ROJA (MODEST)	5857.99291992188	Tipo A	1969	9	29	84036
2029	CASA (CAL JOAN)	7297.44799804688	Tipo A	1983	2	29	86303
2087	BOSC	5062.42895507813	Tipo A	1985	2	5	89101
629	FONTANALA	11217.8565673828	Tipo A	1979	2	35	80302
2093	PACS JOVE	16724.0227050781	Tipo A	2002	1	76	83002
2224	1LA SALA	11470.0966796875	Tipo A	1988	2	25	83089
2715	OLIVERES	12441.4562988281	Tipo A	2001	9	82	89304
2237	CINC PONTS	11611.2814941406	Tipo A	2002	1	41	81102
2238	CARAVANAS	9775.07238769531	Tipo A	2002	1	41	81102
262	SOTA BALTANA - PAREL	7946.19482421875	Tipo A	1989	9	5	85300
2728	MAS PARDAL	6961.19482421875	Tipo A	1995	2	41	83133
102	VINYA LA CLOTA - MAC	12939.0394287109	Tipo A	2000	1	30	81031
2623	HOSTAL  AM594  AM622	13599.6270751953	Tipo A	1990	4	58	80053
2525	EL SERRAL	13859.5571289063	Tipo A	1990	9	35	89603
2549	CAMI DEL MIG	7512.44543457031	Tipo A	1973	9	60	81327
1454	CHARDONNAY	16415.2905273438	Base	1999	4	35	88073
2684	SANTA SUSANA	13219.4100341797	Tipo A	1965	2	17	83307
2710	TERRITORI	10136.7806396484	Tipo A	1988	2	41	89304
2792	VINYA CAN ESTEVE CHA	15103.5172119141	Tipo A	1997	4	19	80243
2537	CAL PASTORET	6125.1298828125	Tipo A	1994	2	41	81431
2349	C. ALMIRALL FIGUERA	19865.9207763672	Base	1989	2	19	86770
2003	EL MIRADOR	9785.25354003906	Tipo A	1988	9	5	89300
2536	SEGOLS	10750.5004882813	Tipo A	2001	2	41	89326
2074	LES PLANES-CHARDONNA	141767.998901367	Base	1991	4	58	81302
2686	CAL SENDU	4154.72216796875	Tipo A	1974	9	29	86301
858	XOPS MACABEU	11917.8051757813	Base	1998	1	17	82011
2876	CAN PERE VALLS - CAB	190349.483764648	Tipo A	1983	11	58	80302
2150	LA SORT- MACABEO	7740.35546875	Tipo A	1970	1	41	81079
2797	C.AGUILERA-MAUR. - C	42398.9989013672	Tipo A	1989	9	58	84371
1862	PLANA RIGOL	20121.8922119141	Tipo A	1988	1	35	81353
2312	CAN CREIXELL	145614.794189453	Base	1990	10	58	81142
2232	CAL MIQUEL	6745.09167480469	Tipo A	1978	1	5	85371
2322	CAN VALLS MERLOT	44167.7410888672	Base	1990	3	65	83133
2344	ALMIRALL CARS	168901.446411133	Base	1991	2	19	89300
2958	DE LA BARRACA	29586.45703125	Base	1964	2	19	80633
522	LA LLUISA - XAREL.LO	9229.6474609375	Tipo A	2002	2	29	81023
222	C O POL.4 PAR.4445 -	10026.4846191406	Tipo A	1984	1	82	85383
223	C O POL.4 PAR.5 - MA	13709.8958740234	Tipo A	1974	1	82	86310
493	ELS AMETLLERS - XARE	6968.88537597656	Base	2002	2	58	80303
698	CAL SINTET - MACABEU	6899.99438476563	Tipo A	2003	1	5	83335
1863	TRUNFO	6367.97692871094	Tipo A	1989	1	35	89049
201	POU DE LA GRANJA	6222.03723144531	Base	2007	1	82	89360
1261	PLANA	9900.92004394531	Tipo A	2003	9	29	85137
711	M ALTS - XAREL.LO	31162.2860107422	Tipo A	1991	2	41	85533
255	PLA MAS PINYOL - MAC	14299.4215087891	Tipo A	1999	1	5	84163
257	CEMENTIRI - XAREL.LO	13599.2110595703	Tipo A	1991	2	67	89523
1133	LA PLANA	17270.3952636719	Tipo A	2002	1	60	83940
638	MAS ESPERO	16939.5054931641	Tipo A	1962	2	23	81327
2457	PESA BALTA	11834.6070556641	Tipo A	1990	1	41	87739
700	LA PLANA - PARELLADA	16224.7966308594	Base	1983	9	5	83805
1119	CAL PAU BARQUERA	8362.29919433594	Tipo A	1997	1	34	84383
824	ERA (XAR)	17526.5705566406	Tipo A	1985	2	17	84013
2326	LA PLANA (VAS)	12786.076171875	Tipo A	1981	9	25	84211
154	MASCOTA	5536.86584472656	Tipo A	1999	1	82	84036
149	FF POL.3 PAR.12 - PA	15081.4818115234	Base	1983	9	9	82701
416	VINYA DEL COLOM - XA	15233.5352783203	Tipo A	1963	2	19	83309
1229	CAMÍ ESTACIO	5278.16235351563	Tipo A	1980	2	77	80162
260	CARRERADA - PARELLAD	30596.3664550781	Tipo A	2000	9	5	80793
2456	HOSTAL NOU	8083.27172851563	Tipo A	1979	1	41	88113
3239	PRESSEGUER ROSENDO	10129.9136962891	Tipo A	1984	2	17	80311
395	SANTA FE - PARELLADA	13008.9600830078	Tipo A	1969	9	61	82341
2284	CAN BONASTRE GRANJA	8199.34753417969	Tipo A	1990	1	65	80209
261	LA MINA - PARELLADA	15981.2852783203	Tipo A	1997	9	5	83102
1226	REPLA	13665.900390625	Base	1969	1	77	85213
1470	PAR- MASET	7970.83923339844	Base	1974	9	35	81093
1273	LA CARBONERA	22954.4083251953	Tipo A	1983	2	29	87803
1276	LA GUARDIA	22007.4897460938	Tipo A	1975	9	29	80430
1221	NOIETS	42753.275390625	Tipo A	1999	9	77	86730
1227	MEST. SOTA VIA	2661.62622070313	Tipo A	1987	2	77	86032
1231	RESCLOSA	6956.35900878906	Tipo A	1985	2	77	82813
1865	PLANA ESE	3820.12927246094	Tipo A	1974	9	35	83480
1867	PAR- PLANA VIDAL	13492.1342773438	Tipo A	1964	9	35	83112
1868	MARCELINO	6788.76452636719	Tipo A	1981	9	35	83102
704	EL PLA - XAREL.LO	35559.9533691406	Tipo A	2000	2	30	86801
822	ROSENDO (XAR)	15980.3798828125	Tipo A	1984	2	17	86770
823	PLANA (XAR)	14544.6767578125	Tipo A	1980	2	17	83832
856	BATLLE (XAR)	5420.26721191406	Tipo A	1992	2	17	84353
857	XOPS BAIX  (PAR)	5457.66906738281	Tipo A	1995	9	17	81911
861	VINYA LLARGA (XAR)	11492.4530029297	Tipo A	2001	2	17	81222
2723	MACABEO DE CAMPVALLS	8755.52551269531	Tipo A	1989	1	82	82320
1455	VINYA VELLA	15239.2001953125	Tipo A	2000	1	35	80693
509	VINYA DEL PEP - MACA	6077.86096191406	Tipo A	1959	1	35	80361
739	CAL PAGES - XAREL.LO	4353.28759765625	Tipo A	1987	2	83	80415
1051	JOAN TEULERA (DALT)	9057.48815917969	Tipo A	1988	2	35	83400
1116	CA L'AVI	2153.94836425781	Tipo A	1974	9	35	81330
2153	LA PELEGRINA	5359.09033203125	Tipo A	1972	2	41	80093
1456	DAVANT CASA	4578.67395019531	Tipo A	1984	2	35	83166
738	VINYA CARRETERA - MA	11748.4497070313	Tipo A	2002	1	7	80235
2991	OLIVERAR 1	7411.95788574219	Tipo A	1990	4	17	80023
258	SOTA EL POBLE - XARE	6262.86022949219	Tipo A	1996	2	25	87907
146	CAMI	2800.81640625	Base	2001	1	9	88310
1815	MAC- FERRIOL	19634.1192626953	Tipo A	2001	1	29	83307
265	CLOT COMA - PARELLAD	9087.18408203125	Tipo A	1967	9	5	89049
741	GRAMANET - XAREL.LO	9248.76977539063	Tipo A	1949	2	35	83500
400	CAL REI - XAREL.LO	12278.0447998047	Tipo A	1997	2	45	83602
401	DEL JOAQUIM PRESG. -	6408.84802246094	Tipo A	1994	2	45	80431
440	GUINEU III i IV	4758.69421386719	Tipo A	1991	9	55	85930
1154	MAJILARI EMP JOVE	7425.88049316406	Tipo A	2006	9	60	83316
198	L'ERA	4373.09753417969	Base	1984	9	82	86600
227	MAS DEN BOIXOS-XAR	6162.51623535156	Tipo A	2000	2	76	80950
694	CAL COLOMER -XAREL.L	12432.1038818359	Tipo A	1998	2	5	81650
2152	LA GRANADA	11841.7974853516	Tipo A	2003	2	52	80633
2974	RIERA	9756.49755859375	Base	1997	4	35	81213
2353	C. ALMIRALL MELONS	21006.3543701172	Base	1989	2	58	81403
2600	BEDORC-ILLA-HORTS	12495.1645507813	Base	1993	11	58	80530
1405	COSTAT NAU II	1907.21264648438	Tipo A	1988	2	9	82701
2609	BEDORC POU	36327.6072998047	Base	1993	11	58	80389
1909	EL FONDO	6758.0361328125	Base	1988	1	60	83480
3231	NACTERINES	8732.91381835938	Tipo A	2003	2	77	88304
3233	PLA DE LA TEULA	10123.3739013672	Tipo A	2005	2	77	84371
1147	MAJILARI EMP BAIX i	6206.56774902344	Tipo A	1995	9	60	80530
731	L'ERA - CHARDONNAY	16753.6986083984	Tipo A	2003	4	34	81023
706	H. NIN - XAREL.LO	8855.24621582031	Tipo A	1983	2	41	81330
707	PELEGRINA EMPARRAT	7744.67797851563	Tipo A	1984	1	41	80040
724	LA BASSA - XAREL.LO	26442.0437011719	Tipo A	1956	2	34	83622
2628	DARRERA CASA	1928.18798828125	Base	1999	10	17	83520
1855	CHARDONNAY TORRELAVI	9179.96887207031	Base	2002	4	32	81713
1912	CAL RUBIÓ	17148.2908935547	Base	1997	2	83	80034
1402	ANDREU C(f.dalt)	2201.67163085938	Tipo A	1982	2	35	89101
2722	L'HORT	13249.2645263672	Base	1978	1	83	80380
495	LA SERRA - XAREL.LO	6294.49353027344	Base	1997	2	58	85371
2809	PLANA FIG.B-MERLOT	15135.4002685547	Base	1998	3	77	80213
2843	CAN BOSCH AP030 - MA	29183.7685546875	Base	1988	1	19	80290
2844	CAN BOSCH AP031 - XA	24357.349609375	Base	1994	2	19	81431
2902	MIQUEL - XAREL.LO	3333.06091308594	Base	1971	2	65	80023
494	CAN DORQUES - MACABE	5847.97668457031	Base	1974	1	58	80370
446	PERET TOMAS	6941.41931152344	Tipo A	1989	9	55	80117
23	53 SANTA ANA	23665.7297363281	Tipo A	1987	1	62	87307
722	LA TORRE - XAREL.LO	3535.71081542969	Tipo A	1984	2	17	86300
1272	AREÑONS	3775.10693359375	Tipo A	1991	1	29	81102
1274	CLOT	12334.990234375	Tipo A	1992	2	29	83100
1277	COSTER	656.750366210938	Tipo A	1960	9	29	81318
2733	SERRAL	5297.96826171875	Tipo A	1999	2	58	89304
1823	MOJA	15555.8978271484	Tipo A	1964	2	41	82011
2846	CAN BOSCH AP033 - XA	29585.8836669922	Base	2001	2	19	80303
1849	LAUREYANO (VI TRANQU	8570.02551269531	Tipo A	1988	2	32	84930
1852	XIQUETA	10242.8878173828	Tipo A	1985	9	32	80117
2852	CAN BOSCH ID685 - MA	14284.8068847656	Base	2004	1	19	83071
